old_path,disposition,target_topic_id,target_path,wave,rationale
docs/enterprise-architecture/specialization/DPDP_Act_2023_Comprehensive_Guide.md,MIGRATE,dpdp-act-2023-comprehensive-guide,docs/architecture/79-dpdp-act-2023-comprehensive-guide.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/DSA_Principal_Architect_Reference.md,MIGRATE,dsa-principal-architect-reference,docs/architecture/80-dsa-principal-architect-reference.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/EAKA_Research_Study.md,MIGRATE,eaka-research-study,docs/architecture/81-eaka-research-study.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/EA_Business_Communication_Executive_Skills.md,MIGRATE,ea-business-communication-executive-skills,docs/architecture/82-ea-business-communication-executive-skills.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/EA_OKR_KPI_Research.md,MIGRATE,ea-okr-kpi-research,docs/architecture/83-ea-okr-kpi-research.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/Enterprise_Data_Architect_AI_GenAI.md,MIGRATE,enterprise-data-architect-ai-genai,docs/architecture/84-enterprise-data-architect-ai-genai.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/Enterprise_Manager_AI_GenAI.md,MIGRATE,enterprise-manager-ai-genai,docs/architecture/85-enterprise-manager-ai-genai.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/Principal_Enterprise_AI_Guide_Educative.md,SPLIT,principal-enterprise-ai-guide-educative,docs/architecture/86-principal-enterprise-ai-guide-educative.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/2: over 6600-word hard cap, discovered mid-migration, split per migration/split-plans/split-principal-enterprise-ai-guide-educative.md]"
docs/enterprise-architecture/specialization/Principal_Enterprise_AI_Guide_Educative.md,SPLIT,principal-enterprise-ai-guide-educative-part2,docs/architecture/parts/36-principal-enterprise-ai-guide-educative-part2.md,2,[SPLIT part 2/2 of principal-enterprise-ai-guide-educative]
docs/enterprise-architecture/specialization/RFI_AI_Platform_Transcript.md,TRACK,transcript-rfi-ai-platform,docs/assets/55-transcript-rfi-ai-platform.md,8,Transcript -> assets track per doctrine.
docs/enterprise-architecture/specialization/index.md,MERGE-INTO,hub-architecture,docs/architecture/index.md,2,Nested section/subfolder index; one hub per domain rule — folds into hub-architecture.
docs/enterprise-architecture/specialization/modern-data-ai-platform-blueprint-2026.md,MIGRATE,modern-data-ai-platform-blueprint-2026,docs/architecture/87-modern-data-ai-platform-blueprint-2026.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/strategy/EA_AI_First_Transformation_Transcript.md,TRACK,transcript-ea-ai-first-transformation,docs/assets/56-transcript-ea-ai-first-transformation.md,8,Transcript -> assets track per doctrine (reviewer-audit fix).
docs/enterprise-architecture/strategy/EA_Strategy_Playbook.md,SPLIT,ea-strategy-playbook,docs/strategy/32-ea-strategy-playbook.md,1,"Section default (enterprise-architecture -> strategy). [SPLIT part 1/2: over 2000-word limit, split per migration/split-plans/split-ea-strategy-playbook.md]"
docs/enterprise-architecture/strategy/Enterprise_AI_Strategic_Brief_2026.md,SPLIT,enterprise-ai-strategic-brief-2026,docs/strategy/33-enterprise-ai-strategic-brief-2026.md,1,"Section default (enterprise-architecture -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-enterprise-ai-strategic-brief-2026.md]"
docs/enterprise-architecture/strategy/Enterprise_AI_Transformation_Blueprint_CTO_Guide_2026.md,SPLIT,enterprise-ai-transformation-blueprint-cto-guide-2026,docs/strategy/34-enterprise-ai-transformation-blueprint-cto-guide-2026.md,1,"Section default (enterprise-architecture -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-enterprise-ai-transformation-blueprint-cto-guide-2026.md]"
docs/enterprise-architecture/strategy/index.md,MERGE-INTO,hub-strategy,docs/strategy/index.md,1,Nested section/subfolder index; one hub per domain rule — folds into hub-strategy.
docs/enterprise-architecture/transformation/00_Executive_Summary_and_AI_Vision.md,MIGRATE,executive-summary-and-ai-vision,docs/strategy/35-executive-summary-and-ai-vision.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/01_Current_State_Assessment_and_AI_Maturity.md,MIGRATE,current-state-assessment-and-ai-maturity,docs/strategy/36-current-state-assessment-and-ai-maturity.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/02_AI_Opportunity_Portfolio.md,MIGRATE,ai-opportunity-portfolio,docs/strategy/37-ai-opportunity-portfolio.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/03_Enterprise_AI_Platform_and_Data_Architecture.md,MIGRATE,enterprise-ai-platform-and-data-architecture,docs/strategy/38-enterprise-ai-platform-and-data-architecture.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/04_Governance_Responsible_AI_and_Security.md,MIGRATE,governance-responsible-ai-and-security,docs/strategy/39-governance-responsible-ai-and-security.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/05_Target_Operating_Model_and_Change.md,MIGRATE,target-operating-model-and-change,docs/strategy/40-target-operating-model-and-change.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/06_Roadmap_Financials_KPIs_and_Risk.md,MIGRATE,roadmap-financials-kpis-and-risk,docs/strategy/41-roadmap-financials-kpis-and-risk.md,1,Section default (enterprise-architecture -> strategy).
docs/enterprise-architecture/transformation/ai-first-to-ai-native.md,SPLIT,ai-first-to-ai-native,docs/strategy/42-ai-first-to-ai-native.md,1,"Section default (enterprise-architecture -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-ai-first-to-ai-native.md]"
docs/enterprise-architecture/transformation/index.md,MERGE-INTO,hub-strategy,docs/strategy/index.md,1,Nested section/subfolder index; one hub per domain rule — folds into hub-strategy.
docs/enterprise-strategy/index.md,MERGE-INTO,hub-strategy,docs/strategy/index.md,1,Nested section/subfolder index; one hub per domain rule — folds into hub-strategy.
docs/enterprise-strategy/vol1-corporate-strategy.md,SPLIT,vol1-corporate-strategy,docs/strategy/43-vol1-corporate-strategy.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/5: over 2000-word limit, split per migration/split-plans/split-vol1-corporate-strategy.md]"
docs/enterprise-strategy/vol10-relationship-maps-glossary.md,SPLIT,vol10-relationship-maps-glossary,docs/strategy/44-vol10-relationship-maps-glossary.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/5: over 2000-word limit, split per migration/split-plans/split-vol10-relationship-maps-glossary.md]"
docs/enterprise-strategy/vol2-business-architecture-operating-model.md,SPLIT,vol2-business-architecture-operating-model,docs/strategy/45-vol2-business-architecture-operating-model.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-vol2-business-architecture-operating-model.md]"
docs/enterprise-strategy/vol3-portfolio-governance.md,SPLIT,vol3-portfolio-governance,docs/strategy/46-vol3-portfolio-governance.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-vol3-portfolio-governance.md]"
docs/enterprise-strategy/vol4-consulting-frameworks-industry.md,SPLIT,vol4-consulting-frameworks-industry,docs/strategy/47-vol4-consulting-frameworks-industry.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-vol4-consulting-frameworks-industry.md]"
docs/enterprise-strategy/vol5-ai-strategy-transformation-glossary.md,SPLIT,vol5-ai-strategy-transformation-glossary,docs/strategy/48-vol5-ai-strategy-transformation-glossary.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-vol5-ai-strategy-transformation-glossary.md]"
docs/enterprise-strategy/vol6-organization-structure-operating-model.md,SPLIT,vol6-organization-structure-operating-model,docs/strategy/49-vol6-organization-structure-operating-model.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-vol6-organization-structure-operating-model.md]"
docs/enterprise-strategy/vol7-enterprise-building-blocks.md,SPLIT,vol7-enterprise-building-blocks,docs/strategy/50-vol7-enterprise-building-blocks.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-vol7-enterprise-building-blocks.md]"
docs/enterprise-strategy/vol8-portfolio-consulting-frameworks.md,SPLIT,vol8-portfolio-consulting-frameworks,docs/strategy/51-vol8-portfolio-consulting-frameworks.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-vol8-portfolio-consulting-frameworks.md]"
docs/enterprise-strategy/vol9-industry-deep-dives.md,SPLIT,vol9-industry-deep-dives,docs/strategy/52-vol9-industry-deep-dives.md,1,"Section default (enterprise-strategy -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-vol9-industry-deep-dives.md]"
docs/index.md,DROP,,,,"Old-repo home page is site chrome, not knowledge content; new repo's homepage is generated (src/pages/index.js)."
docs/interview-prep/AI_Agent_Systems_Interview_Guide.md,TRACK,interview-ai-agent-systems,docs/career/06-interview-ai-agent-systems.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/AI_Engineer_Question_Bank.md,TRACK,interview-ai-engineer-question-bank,docs/career/07-interview-ai-engineer-question-bank.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/Agentic_AI_Platforms_Questionnaire_2025.md,TRACK,interview-agentic-ai-platforms-questionnaire,docs/career/08-interview-agentic-ai-platforms-questionnaire.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/EA_HITL_HOTL_HOOL_Interview_Questions.md,TRACK,interview-ea-hitl-hotl-hool,docs/career/09-interview-ea-hitl-hotl-hool.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/EA_Quality_Resilience_Testing_Interview_Questions.md,TRACK,interview-ea-quality-resilience-testing,docs/career/10-interview-ea-quality-resilience-testing.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/EA_Senior_Interview_Questions.md,TRACK,interview-ea-senior,docs/career/11-interview-ea-senior.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/EA_Soft_Skills_and_Behaviors.md,TRACK,interview-ea-soft-skills-and-behaviors,docs/career/12-interview-ea-soft-skills-and-behaviors.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/EY_AI_Architect_Interview_Guide_1.md,TRACK,interview-ey-ai-architect,docs/career/13-interview-ey-ai-architect.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/Enterprise_Architect_in_the_Age_of_AI.md,TRACK,interview-enterprise-architect-age-of-ai,docs/career/14-interview-enterprise-architect-age-of-ai.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/Enterprise_GenAI_Architect_Interview_Guide.md,TRACK,interview-enterprise-genai-architect,docs/career/15-interview-enterprise-genai-architect.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/Hard_Scenarios_Interview_Prep.md,TRACK,interview-hard-scenarios,docs/career/16-interview-hard-scenarios.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/ML_AI_Interview_Mastery_Guide.md,TRACK,interview-ml-ai-mastery-guide,docs/career/17-interview-ml-ai-mastery-guide.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/Multimodal_AI_EA_Scenarios.md,TRACK,interview-multimodal-ai-ea-scenarios,docs/career/18-interview-multimodal-ai-ea-scenarios.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/ea-ai-artifacts-and-metrics.md,TRACK,interview-ea-artifacts-and-metrics,docs/career/21-interview-ea-artifacts-and-metrics.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/ea/EA_Interview_Handbook.md,TRACK,ea-interview-handbook,docs/career/05-ea-interview-handbook.md,8,Interview-prep content -> career track per doctrine.
docs/interview-prep/ea/EA_Interview_Handbook_DELTA.md,MERGE-INTO,ea-interview-handbook,docs/career/05-ea-interview-handbook.md,8,"2026 delta update to the EA Interview Handbook — folds into the base handbook as its current revision, not a separate topic."
docs/interview-prep/ea/EA_Interview_Master_Guide.md,TRACK,interview-ea-master-guide,docs/career/19-interview-ea-master-guide.md,8,Interview-prep content -> career track per doctrine.
